Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,4161.953373457613
0,0.0,3245.804970862853
0,0.0,1909.7978047656486
0,0.0,7160.074812453127
0,0.0,6127.301227883541
0,0.0,10607.81543664957
0,0.0,8869.499392111215
0,0.0,4562.471576351741
0,0.0,13184.464437417028
0,0.0,28524.62720573994
0,0.0,49360.34310296641
0,0.0,25713.571806361866
0,0.0,22571.005257766443
0,0.0,34612.49238118912
0,0.0,12707.68144924309
0,0.0,6435.89188776718
0,0.0,5156.06885727959
0,0.0,25216.865411077983
0,0.0,0.0
0,0.0,21951.777636835843
0,0.0,2586.471827851487
0,0.0,2549.87676656371
0,0.0,2736.405408671003
0,0.0,4228.795729455285
0,0.0,10116.04679763864
0,0.0,14143.797890736942
0,0.0,13306.152140370916
0,0.0,18182.99603143177
