Number Of Vehicles Stopped - Horizontal,Total Waiting Time - Horizontal,Carbon Emissions Released - Horizontal,Number of Vehicles Predicted at Traffic Light - Horizontal,Number of Cars - Horizontal,Number of Buses - Horizontal,Number of Trucks - Horizontal,Number of Motorcycles - Horizontal,Number of Bicycles - Horizontal,Number Of Vehicles Stopped - Vertical,Total Waiting Time - Vertical,Carbon Emissions Released - Vertical,Number of Vehicles Predicted at Traffic Light - Vertical,Number of Cars - Vertical,Number of Buses - Vertical,Number of Trucks - Vertical,Number of Motorcycles - Vertical,Number of Bicycles - Vertical,Traffic Phase 
3,38.0,10541.496254005202,0,2,1,0,0,0,0,0.0,1742.7222931710605,1,0,0,2,0,0,1
3,41.0,10547.517604624898,0,2,1,0,0,0,1,1.0,1989.884917360088,0,0,0,2,0,0,1
3,44.0,10536.512978527986,0,2,1,0,0,0,1,2.0,9033.998829859574,0,0,0,2,0,0,1
2,11.0,7911.546440665366,0,1,1,0,0,0,1,3.0,9440.54650065973,0,0,0,2,0,0,1
1,5.0,8243.57554923658,0,1,1,0,0,0,2,5.0,9388.822942327251,0,0,0,2,0,0,1
0,0.0,11052.010653705685,1,1,1,0,0,0,2,7.0,9383.095206242608,0,0,0,2,0,0,1
0,0.0,7615.523545826082,0,0,1,0,0,0,2,9.0,9380.715440420161,0,0,0,2,0,0,1
0,0.0,9003.205476786754,0,0,1,0,0,0,2,11.0,9379.050701601298,0,0,0,2,0,0,1
0,0.0,13935.297347731657,1,0,1,0,0,0,2,13.0,9378.44213052378,0,0,0,2,0,0,1
0,0.0,17016.144154477894,1,0,1,0,0,0,2,15.0,9378.489273258961,0,0,0,2,0,0,1
0,0.0,0.0,0,0,0,0,0,0,2,17.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,2,19.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,2,21.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,2,23.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,2,25.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,2,27.0,9378.333333333334,0,0,0,2,0,0,0
0,0.0,0.0,0,0,0,0,0,0,1,13.0,7380.555555555556,0,0,0,1,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,9171.71118902108,0,0,0,1,0,0,0
0,0.0,0.0,0,0,0,0,0,1,0,0.0,10095.089169916231,0,0,0,1,0,0,0
0,0.0,0.0,0,0,0,0,0,1,0,0.0,14210.156617155379,0,0,0,1,0,0,0
0,0.0,3380.44568654787,0,1,0,0,0,1,0,0.0,13734.445178185317,1,0,0,1,0,0,0
0,0.0,0.0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,2145.679726033838,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,3061.0649649582156,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,2509.665990145709,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,4722.917321283074,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,16568.169577452347,0,1,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21024.414584287657,1,1,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,2465.2741721534317,1,1,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,17634.10519195689,1,1,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3274.2546769871437,2,1,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5759.581350321422,3,2,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,19581.8711954293,3,2,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20496.381016379666,3,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21184.280067294363,4,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,9244.955417412364,4,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23358.955554222666,4,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,38502.63021040626,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29984.532635219904,2,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,12917.916734877837,3,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,14285.681708268472,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30964.839362520663,2,2,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,13007.837319723043,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29129.777841880154,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,13273.626285832797,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7267.3951037791285,2,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,10330.829579503865,2,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21456.44744956308,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15295.532376873984,3,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18771.775018076747,3,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15010.201160828687,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,17440.70353776186,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20038.953522426196,3,1,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,22136.523222884905,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7377.6736221205665,4,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21324.65445249126,3,2,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28179.734940472306,4,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,9409.03977768086,4,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28771.572850464665,4,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28039.755387022684,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21310.313649135114,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29839.581395535337,2,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,24410.74635889068,2,2,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,16449.460008372425,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,8530.695267733925,3,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32446.167575754298,3,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29725.45695241784,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,17125.435728604654,3,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,8628.003911402715,2,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,19283.84817149541,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,26715.231942696264,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15986.993876444321,4,4,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5207.844844742476,3,4,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,1.0,4970.797788637061,3,4,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,2.0,28965.121998122417,2,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,3.0,25234.49226013436,2,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,4.0,19583.424026547786,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
2,6.0,14528.546060773322,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
2,3.0,27617.505014623028,0,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,2.0,13270.970641536276,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,1.0,29227.307936656962,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
1,1.0,20166.3471146046,0,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28034.228537554718,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,34612.50336048649,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32068.75522163741,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20637.729244905662,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23402.62613970111,0,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30370.181552606533,1,4,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,31684.898111427054,0,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,33020.5060886887,1,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,31520.3490894086,0,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,41270.49228746894,2,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,41624.753606925246,3,3,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28693.608027849183,3,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27822.263083063688,4,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,38437.21432606476,3,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30170.31746210044,4,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,35609.31033311848,5,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,22762.951669586037,4,3,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,4542.378698951018,4,3,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,12572.710610973027,5,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15335.743793302805,5,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,14722.463070281381,4,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,41205.097883529306,4,2,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,34055.549735177934,3,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28047.394699826364,4,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21891.872577305152,5,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,19410.49579227757,4,1,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7385.33237005722,5,1,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5893.807035556112,4,2,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7161.312630581202,3,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23142.889790059744,4,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27854.565298854086,4,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23876.295144353666,4,1,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25088.946315518864,4,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,2865.2982466021067,3,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18488.20058726302,3,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,9362.421072782598,4,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,8952.734175377873,4,2,0,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,13876.163412392994,4,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30612.38672501036,5,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25246.76365483008,3,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20360.12788862651,4,2,1,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,8688.809248585065,3,2,1,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,19262.806343729964,2,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27774.868035916745,3,3,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18569.986525338292,3,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,11768.147207833947,2,2,1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15161.636769635441,1,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,22973.218176677205,2,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25086.693777411572,2,2,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,24925.525478765463,1,1,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25540.645872397567,2,1,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27729.237291290105,2,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23115.644470248924,2,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,47569.14040952736,3,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21569.69987863249,3,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,21882.095778647603,3,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20780.59365876952,4,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18481.65125749237,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23978.045233520486,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18871.258580901474,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,6903.832339322672,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5479.558680519552,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20410.873495193126,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,3672.496458262628,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3870.6645118158476,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3452.102047342521,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5725.705057221918,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3887.207782923443,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,6453.272326378693,2,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,12144.047220098913,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,14422.238219340967,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,19803.752694137554,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1
0,0.0,12842.452407289193,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1
0,0.0,10993.441959245429,1,0,1,0,0,0,0,0.0,0.0,0,1,0,0,0,1,1
0,0.0,17301.770124302457,1,0,1,0,0,0,0,0.0,0.0,0,1,0,0,0,1,1
0,0.0,8670.108137730318,1,0,1,0,0,0,0,0.0,4919.296817077152,0,2,0,0,0,1,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,2980.2644552218744,0,2,0,0,0,1,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3328.736059026307,0,2,0,0,0,1,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,19707.32294342436,0,2,0,1,0,1,0
0,0.0,0.0,1,1,0,0,0,0,0,0.0,4925.098361484509,0,2,0,1,0,1,0
0,0.0,2394.337279992151,1,1,0,0,0,0,0,0.0,20267.92184281419,2,2,0,1,0,1,0
0,0.0,5400.453451295578,2,1,0,1,0,0,0,0.0,21012.647779308954,1,2,0,1,0,1,0
0,0.0,7719.893853643078,2,1,0,1,0,0,0,0.0,19707.811169624816,2,2,0,1,0,1,0
0,0.0,8228.548090504399,2,1,0,1,0,0,0,0.0,2527.8631431955555,2,2,0,1,0,1,0
0,0.0,2408.3125619098246,2,1,0,1,0,0,0,0.0,12013.704431808657,3,3,0,1,0,1,0
0,0.0,0.0,2,1,0,1,0,0,0,0.0,20041.234504963435,2,3,0,1,0,1,0
0,0.0,0.0,2,1,0,1,0,0,0,0.0,13252.303086140486,3,4,0,1,0,1,0
0,0.0,0.0,2,1,0,1,0,0,0,0.0,19481.142912905067,4,4,0,1,0,1,0
0,0.0,20674.563746341428,2,1,0,2,0,0,0,0.0,18430.060677015244,4,4,0,1,0,1,0
1,1.0,12504.838056532899,1,1,0,2,0,0,0,0.0,5013.881041323941,4,5,0,1,0,1,0
1,2.0,18129.235260296326,1,1,0,2,0,0,0,0.0,2754.238065533354,3,5,0,1,0,0,0
1,3.0,13595.759544397077,1,1,0,2,0,0,0,0.0,20915.509084967623,3,5,0,1,0,0,0
2,5.0,17239.286140846263,1,1,0,2,0,0,0,0.0,23230.01368172058,2,4,0,2,0,0,0
2,7.0,4622.156627194099,1,1,0,2,0,0,0,0.0,10756.519460433528,3,4,0,2,0,0,0
2,9.0,4622.477269053553,1,1,0,2,0,0,0,0.0,26228.792008773198,4,4,0,2,0,0,0
2,11.0,4622.479082170204,0,1,0,2,0,0,0,0.0,6233.18275143623,2,3,1,2,0,0,0
3,14.0,11962.899539363782,0,1,0,2,0,1,0,0.0,24108.63516547245,3,3,1,2,0,0,0
3,17.0,12003.884957966853,0,1,0,2,0,1,0,0.0,19152.474828278508,3,3,1,2,0,0,0
3,20.0,12003.055555555557,0,2,0,2,0,1,0,0.0,8559.52643164655,3,3,1,1,0,0,0
3,23.0,14099.99540122601,0,2,0,2,0,1,0,0.0,22851.838185601875,3,3,1,1,0,0,0
3,26.0,14962.503872573237,0,2,0,2,0,1,0,0.0,10300.072031641468,3,3,1,1,0,0,0
3,29.0,16466.291623524605,0,2,0,3,0,1,0,0.0,22807.306301665914,4,3,1,1,0,0,0
3,32.0,12003.055555555557,0,2,0,3,0,1,0,0.0,27892.10363779644,5,3,1,1,0,0,0
3,35.0,15855.588470252676,0,2,0,3,0,1,0,0.0,4354.391772263441,2,2,1,1,0,0,0
3,38.0,15018.660055900742,0,3,0,3,0,1,0,0.0,8230.54513632647,3,2,1,1,0,0,0
3,41.0,18924.122440985615,1,3,0,3,0,1,0,0.0,19891.23209096602,4,2,1,1,0,0,0
3,44.0,21128.233195105564,2,3,0,3,1,1,0,0.0,19212.886244339355,3,1,1,1,0,0,0
3,47.0,19423.408287882652,3,3,0,4,1,1,0,0.0,5829.905778060806,3,1,1,1,0,0,0
3,50.0,26590.999830349272,5,4,0,4,1,1,0,0.0,15090.213135304948,2,0,1,1,0,0,0
3,53.0,18905.587060832073,4,4,0,4,1,1,0,0.0,14560.933801069037,2,0,1,1,0,1,0
3,56.0,19780.923775917312,5,6,0,4,1,1,0,0.0,2139.617892162101,2,0,1,1,0,1,1
3,59.0,22797.468865358023,5,6,0,4,1,1,0,0.0,11305.697672342498,1,1,1,1,0,1,1
4,63.0,27340.81097391492,5,6,0,4,1,1,0,0.0,2577.4708924585657,0,1,1,1,0,1,1
4,67.0,23315.252320072694,5,6,0,5,1,1,0,0.0,5267.709206779356,0,1,1,1,0,1,1
4,71.0,25417.7694782921,4,6,0,5,1,1,1,1.0,12722.020642459618,0,2,1,1,0,1,1
4,75.0,20902.3343121149,3,6,0,5,1,1,1,2.0,10663.087073622617,0,2,1,1,0,1,1
4,52.0,26470.711405962677,4,5,1,6,1,0,2,4.0,10780.053016592708,0,2,1,1,0,1,1
3,30.0,40175.95556787255,4,5,1,6,1,0,2,6.0,15010.303532838203,0,3,1,1,0,1,1
3,11.0,52109.795837886246,5,5,2,6,1,0,2,8.0,10925.693137421433,1,3,1,1,0,1,1
2,6.0,40127.610188182,3,4,2,5,1,0,2,10.0,10008.476923027289,1,3,1,1,0,1,1
1,3.0,33559.82779512034,3,4,2,5,2,0,2,12.0,13933.321939202962,2,4,1,1,0,1,1
0,0.0,57029.55928715903,3,4,2,4,2,0,2,14.0,12688.47248396798,2,4,1,1,0,1,1
0,0.0,35031.115201410226,2,5,2,4,2,0,2,16.0,16478.572008195188,2,4,1,2,0,1,1
0,0.0,36855.4526637699,3,5,2,3,2,0,2,18.0,17712.67034622131,3,4,1,2,0,1,1
0,0.0,31497.33547231787,4,5,2,3,2,0,2,20.0,14658.999032663362,4,4,1,2,0,1,1
0,0.0,34301.65507102372,4,5,2,3,2,0,2,22.0,18953.576746417064,3,5,1,2,0,1,1
0,0.0,48957.45444783232,4,5,2,3,2,0,2,24.0,16762.290975825657,3,5,1,2,0,1,1
0,0.0,37502.79902296813,4,5,2,2,1,0,2,26.0,15103.797147836991,4,5,1,2,0,1,1
0,0.0,43758.22481894642,4,5,3,2,1,0,2,28.0,19954.7116934206,5,6,1,2,0,1,1
0,0.0,42807.18198744871,6,4,3,2,1,0,2,30.0,16434.035796926008,3,6,1,2,0,1,1
0,0.0,60650.9480838423,7,4,3,2,1,0,3,33.0,20015.855692757934,3,6,1,2,0,1,1
0,0.0,48178.82418835774,4,2,3,2,1,0,3,36.0,20406.00950984395,2,6,2,2,0,1,1
0,0.0,55722.02543137553,4,2,3,2,1,0,3,39.0,27865.042985295855,2,6,2,2,0,1,1
