Number Of Vehicles Stopped - Horizontal,Total Waiting Time - Horizontal,Carbon Emissions Released - Horizontal,Number of Vehicles Predicted at Traffic Light - Horizontal,Number of Cars - Horizontal,Number of Buses - Horizontal,Number of Trucks - Horizontal,Number of Motorcycles - Horizontal,Number of Bicycles - Horizontal,Number Of Vehicles Stopped - Vertical,Total Waiting Time - Vertical,Carbon Emissions Released - Vertical,Number of Vehicles Predicted at Traffic Light - Vertical,Number of Cars - Vertical,Number of Buses - Vertical,Number of Trucks - Vertical,Number of Motorcycles - Vertical,Number of Bicycles - Vertical,Traffic Phase
0,0.0,65171.46995270753,8,5,1,3,1,0,3,122.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,26953.913115516145,8,4,1,3,1,0,3,125.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,35250.43844545513,7,6,1,3,1,0,3,128.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,18749.806543116632,7,6,1,3,1,0,3,131.0,10535.555555555557,0,2,1,0,0,0,1

1,1.0,54801.83304355852,6,6,2,3,1,0,3,134.0,10535.555555555557,0,2,1,0,0,0,1

2,3.0,19187.943231884317,5,7,2,3,1,0,3,137.0,10535.555555555557,0,2,1,0,0,0,1

4,7.0,23307.776160064517,4,7,2,3,1,0,3,140.0,10535.555555555557,0,2,1,0,0,0,1

4,11.0,24677.54721220087,3,7,2,3,1,0,3,143.0,10535.555555555557,0,2,1,0,0,0,1

2,6.0,27348.271927430087,1,7,2,2,1,0,3,146.0,10535.555555555557,0,2,1,0,0,0,1

3,3.0,31239.873969435714,0,7,2,2,1,0,3,149.0,10535.555555555557,0,2,1,0,0,0,1

2,3.0,40009.161556198735,0,7,3,2,1,0,3,152.0,10535.555555555557,0,2,1,0,0,0,1

2,2.0,57836.2521145879,0,6,3,2,1,0,3,155.0,10535.555555555557,0,2,1,0,0,0,1

1,1.0,47673.91815296446,0,6,3,2,1,0,3,158.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,31930.00559378739,0,6,3,0,1,0,3,161.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,35064.01255856248,1,7,3,0,1,0,3,164.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,41008.7183068904,1,7,3,0,1,0,3,167.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,54921.414785618676,2,7,3,0,1,0,3,170.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,41376.532179459144,3,7,2,0,1,0,3,173.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,40576.24100436057,3,6,2,0,1,0,3,176.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,37058.370508440305,4,6,2,0,1,0,3,179.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,44508.92303228317,3,6,2,0,1,0,3,182.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,48219.3891652595,3,5,2,0,0,0,3,185.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,55290.17675990256,3,6,2,0,0,0,3,188.0,10535.555555555557,0,2,1,0,0,0,1

0,0.0,33381.425177254474,3,5,1,0,0,0,3,191.0,10535.555555555557,0,2,1,0,0,0,0

0,0.0,24597.346472191446,4,5,1,0,0,0,3,194.0,10535.555555555557,0,2,1,0,0,0,0

0,0.0,29160.131240023948,3,5,1,0,0,0,3,197.0,10535.555555555557,0,2,1,0,0,0,0

0,0.0,37897.55382958362,4,6,1,0,0,0,3,200.0,10535.555555555557,0,2,1,0,0,0,0

1,1.0,19040.90412215324,3,6,1,0,0,0,3,203.0,10535.555555555557,0,2,1,0,0,0,0

1,2.0,13925.04483948624,3,6,1,0,0,0,3,206.0,10535.555555555557,0,2,1,0,0,0,0

1,3.0,15231.48858724635,2,6,1,1,0,0,2,137.0,7910.833333333334,0,1,1,0,0,0,0

2,5.0,11312.146343267419,1,6,1,1,0,0,1,68.0,8235.743791801755,0,1,1,0,0,0,0

2,7.0,30811.094778245857,0,6,2,1,0,0,0,0.0,11781.367032630962,1,1,1,0,0,0,0

3,10.0,29984.782389127075,0,6,2,1,0,0,0,0.0,10956.77473244538,0,0,1,0,0,0,0

4,14.0,15755.318275009395,0,6,2,1,0,0,0,0.0,10183.691401976195,0,0,1,0,0,0,0

4,18.0,18334.718394931402,0,6,2,1,0,0,0,0.0,11001.881435486903,1,0,1,0,0,0,0

4,22.0,20921.462574363857,0,6,2,1,1,0,0,0.0,13518.950435941286,1,0,1,0,0,0,0

5,27.0,22885.891775645232,0,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

6,33.0,22957.84573954022,0,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

6,39.0,29708.250879000236,0,7,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

7,46.0,29539.277832397227,0,7,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

8,54.0,29677.43180076579,0,7,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

9,63.0,32133.87609117992,0,7,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

9,57.0,29535.213946913376,0,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

8,52.0,29790.76210771184,0,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

7,47.0,30487.261737869045,0,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

7,42.0,29319.247087624324,0,5,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

6,38.0,30608.281849283314,0,5,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

5,33.0,35554.06789610505,0,5,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

4,28.0,32259.961441826934,0,4,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

3,22.0,36641.86590908209,0,4,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

3,25.0,34239.07797499658,0,4,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

2,17.0,22574.30352026324,0,4,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

1,8.0,24079.083965979313,0,4,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,26537.816778996657,1,4,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,34481.47214557337,2,4,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,26182.169284597334,2,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,32447.769825462816,3,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,41316.12646241478,3,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,39498.42510676776,3,2,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,38465.97492835361,3,1,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,28857.086493889754,3,1,1,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,58382.59623350523,3,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,39169.41838762481,4,1,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,29173.381959791142,3,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,27878.840661000017,3,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,38463.304755080215,4,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,33388.12457811196,4,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,50867.67966090741,4,3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,16371.531005185592,4,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,42392.507223575354,4,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,62453.188183458464,3,2,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,53884.73882300077,4,2,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,32292.76649133563,3,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,25924.878551793623,3,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,31295.115973585653,3,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,51535.0281671709,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,53655.73283126307,3,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,49840.40823111766,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,13028.017018161849,3,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,42619.76064808887,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,40665.90322046008,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,35752.249449117684,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,1804.7349132804932,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,14158.242945622598,4,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,3,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

1,1.0,2624.158294974695,2,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

1,2.0,5213.712690883127,1,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

2,4.0,9538.423778247035,1,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

2,3.0,7922.6498774396505,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

2,3.0,10613.812918883374,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

1,2.0,14329.312785982587,1,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,17108.603698939107,2,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,15822.312076805394,2,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,40583.86174997475,3,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,17724.230254102084,3,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,3779.0362568658334,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,5363.0290956782255,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,7155.2101139616825,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,18143.25157264621,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,20722.851354672053,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,17723.3757272144,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,21822.765024233042,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,28934.821222597184,1,0,1,0,0,0,0,0.0,2664.4141775564176,0,1,0,0,0,1,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,1

0,0.0,3804.3523086590967,1,0,0,0,1,0,0,0.0,2719.8608299893635,0,1,0,0,0,1,1

0,0.0,7849.029496393977,1,0,0,0,1,0,0,0.0,7052.710738599979,0,2,0,0,0,1,1

0,0.0,4350.25507847721,2,1,0,0,1,0,0,0.0,3282.522808367878,0,2,0,0,0,1,1

0,0.0,10066.8409655349,2,1,0,0,1,0,0,0.0,0.0,0,2,0,0,0,1,1

0,0.0,6235.658970649038,2,1,0,0,1,0,0,0.0,6689.721965257195,0,2,0,1,0,1,1

0,0.0,3118.314465992571,2,1,0,0,1,0,0,0.0,2973.89246110885,0,2,0,1,0,2,1

0,0.0,6195.26318548235,2,1,0,0,1,0,0,0.0,8857.013572564914,1,2,0,1,0,2,1

0,0.0,9436.161570793669,2,1,0,0,1,0,0,0.0,17636.401031042536,1,3,1,1,0,2,1

0,0.0,0.0,1,1,0,0,0,0,0,0.0,7977.663190496555,2,3,1,1,0,2,0

0,0.0,16262.186054317237,2,1,0,1,0,0,0,0.0,17528.787203990836,2,3,1,1,0,2,0

0,0.0,0.0,2,1,0,1,0,0,0,0.0,20647.477678954107,2,4,1,1,0,2,0

0,0.0,19600.551752068648,1,1,0,1,0,0,0,0.0,19669.442573385386,4,4,1,1,0,2,0

1,1.0,12874.750607842736,1,1,0,1,0,0,0,0.0,14339.371011988333,4,4,2,2,0,2,0

1,2.0,22750.465708821277,1,1,0,1,0,0,0,0.0,33820.02685908848,5,4,2,2,0,2,0

1,3.0,2624.722222222222,1,1,0,1,0,0,0,0.0,31858.560196686034,6,4,2,2,0,2,0

1,4.0,2624.722222222222,1,1,0,1,0,0,0,0.0,26930.50468158787,5,5,2,2,0,2,0

1,5.0,2624.722222222222,1,1,0,1,0,0,0,0.0,20384.23504336631,7,6,2,2,0,2,0

1,6.0,2624.722222222222,0,1,0,1,0,0,0,0.0,36709.97847982724,6,6,2,2,0,1,0

1,7.0,9958.329340562037,0,1,0,1,0,0,0,0.0,28035.653777995827,8,6,2,4,0,1,0

2,9.0,13644.306108115792,1,2,0,1,0,0,0,0.0,24283.58689812883,6,5,2,4,0,1,0

2,11.0,12733.959477027829,1,2,0,1,0,0,0,0.0,46476.508276220055,8,5,2,4,0,1,0

2,13.0,15738.13703216424,2,2,0,2,0,0,0,0.0,58016.934926528156,7,5,2,6,0,0,0

2,15.0,12314.972975284765,2,2,0,2,0,0,0,0.0,57584.4146061786,7,4,2,6,0,0,0

2,17.0,17524.14199398316,3,2,1,2,0,0,0,0.0,36244.0959111291,6,3,2,6,0,0,0

2,19.0,47137.690026001976,3,2,1,2,0,0,0,0.0,50880.17315192885,7,3,2,6,0,0,0

2,21.0,10005.277777777777,3,2,1,2,0,0,0,0.0,34933.804814198505,4,2,2,5,1,0,0

2,23.0,10005.277777777777,2,2,1,2,0,0,0,0.0,44935.81367303854,5,2,2,5,1,0,0

3,26.0,12595.57203192165,1,2,1,2,0,0,0,0.0,67281.11142827215,5,2,2,5,1,0,0

3,29.0,14435.688735319087,0,2,1,2,0,0,0,0.0,34929.926275145925,5,3,0,5,1,0,0

4,33.0,14622.007577428049,0,2,1,2,0,0,0,0.0,44698.28896668318,5,3,0,5,1,0,0

4,37.0,19892.90964236686,0,2,1,2,0,0,0,0.0,52700.99998152064,6,3,0,5,1,0,0

4,41.0,19978.9710766732,0,2,1,2,0,0,0,0.0,37571.8647794598,7,4,0,5,1,0,0

5,46.0,19926.386058082415,0,2,1,2,0,0,0,0.0,14851.704990297678,5,3,0,5,1,0,0

5,51.0,19919.15733642625,0,2,1,2,0,0,0,0.0,54702.88283235179,7,4,0,4,1,0,0

5,56.0,19915.529766492575,0,2,1,2,0,0,0,0.0,35682.08683496127,7,4,0,3,1,0,0

5,61.0,19914.773737367195,0,2,1,2,0,0,0,0.0,31226.21612449895,7,4,0,3,1,0,0

5,66.0,19914.03677374005,0,2,1,2,0,0,0,0.0,43061.5606255987,5,4,0,3,1,0,0

5,71.0,19913.88888888889,0,2,1,2,0,0,0,0.0,18584.64308865182,5,4,0,2,1,0,0

5,76.0,19913.88888888889,0,2,1,2,0,0,0,0.0,30542.367162093848,6,4,0,2,1,0,0

5,81.0,19913.88888888889,0,2,1,2,0,0,0,0.0,13410.315144139893,5,4,1,1,1,0,0

5,86.0,19913.88888888889,0,2,1,2,0,0,0,0.0,45687.80247263875,5,4,1,1,1,0,0

5,91.0,19913.955250720148,0,2,1,2,0,0,0,0.0,21741.206181260393,6,4,1,1,1,0,0

5,96.0,19913.88888888889,0,2,1,2,0,0,0,0.0,9305.242437122448,5,5,1,0,0,0,0

5,101.0,19913.88888888889,0,2,1,2,0,0,0,0.0,5389.989219329685,4,5,1,0,0,0,0

5,106.0,19913.88888888889,0,2,1,2,0,0,0,0.0,19473.25631476596,4,5,1,0,0,0,0

5,111.0,19913.88888888889,0,2,1,2,0,0,0,0.0,19641.23810327537,4,5,1,0,0,0,0

5,116.0,19913.88888888889,0,2,1,2,0,0,0,0.0,21881.921266389218,3,4,1,0,0,0,0

5,121.0,19913.88888888889,0,2,1,2,0,0,0,0.0,10286.778404652126,4,5,1,0,0,0,0

5,126.0,19913.88888888889,0,2,1,2,0,0,0,0.0,27377.946115209572,3,5,1,0,0,0,0

5,131.0,19913.88888888889,0,2,1,2,0,0,0,0.0,27341.731589237275,3,4,1,0,0,0,0

5,136.0,19913.88888888889,0,2,1,2,0,0,0,0.0,27131.979998585506,4,4,1,0,0,0,0

5,141.0,19913.88888888889,0,2,1,2,0,0,0,0.0,8761.624283883775,3,3,1,0,0,0,0

5,146.0,19913.88888888889,0,2,1,2,0,0,0,0.0,18620.751376643806,4,3,1,0,0,0,0

5,151.0,19913.88888888889,0,2,1,2,0,0,0,0.0,28888.852098946474,4,3,1,0,0,0,0

5,156.0,19913.88888888889,0,2,1,2,0,0,0,0.0,2080.359359595679,3,3,0,0,0,0,1

5,161.0,19913.88888888889,0,2,1,2,0,0,0,0.0,9348.619812483139,3,3,0,0,0,0,1

5,166.0,19913.88888888889,0,2,1,2,0,0,0,0.0,6527.963756801984,3,3,0,0,0,0,1

5,171.0,19913.88888888889,0,2,1,2,0,0,0,0.0,2848.686380147758,3,3,0,0,0,0,1

5,176.0,19913.88888888889,0,2,1,2,0,0,0,0.0,2306.936078326424,2,3,0,0,0,0,1

4,133.0,17289.166666666668,0,1,1,2,0,0,1,1.0,5726.395313040059,1,3,0,0,0,0,1

3,95.0,18682.450835538726,0,1,1,2,0,0,1,2.0,5157.891661703115,0,3,0,0,0,0,1

2,63.0,22056.845763514,0,1,1,2,0,0,2,4.0,5239.599241571203,0,3,0,0,0,0,1

1,31.0,22221.161479010636,0,1,1,2,0,0,2,6.0,7838.531021753399,0,3,0,0,0,0,1

0,0.0,24658.096939362134,0,1,1,2,0,0,3,9.0,7872.603597463472,0,3,0,0,0,0,1

0,0.0,10715.87336142453,0,1,1,1,0,0,3,12.0,7873.512535844009,0,3,0,0,0,0,1

0,0.0,14149.922239231099,0,1,1,1,0,0,3,15.0,7873.914948312424,0,3,0,0,0,0,1

0,0.0,18013.385194167888,2,1,1,1,0,0,3,18.0,7874.086721792499,0,3,0,0,0,0,1

0,0.0,14209.983364015156,2,1,1,1,0,0,3,21.0,7874.1422035367905,0,3,0,0,0,0,1

0,0.0,19277.454063997553,3,1,1,1,0,0,3,24.0,7874.166666666666,0,3,0,0,0,0,1

0,0.0,17166.218695580807,2,0,1,1,0,0,3,27.0,7874.152083871311,0,3,0,0,0,0,1

0,0.0,18383.799328697696,2,0,1,1,0,0,3,30.0,7874.166666666666,0,3,0,0,0,0,1

0,0.0,20995.209905709427,1,0,1,0,0,0,3,33.0,7874.166666666666,0,3,0,0,0,0,1

0,0.0,19537.13580914801,1,0,1,0,0,0,3,36.0,7874.166666666666,0,3,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,3,39.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,3,42.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,3,45.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,3,48.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,3,51.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,3,54.0,7874.166666666666,0,3,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,2,36.0,5249.444444444444,0,2,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,1,18.0,5427.494764244917,0,2,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,5982.160905808511,0,2,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,3210.426897249621,0,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,4198.015066146818,1,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,5860.187961564789,1,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,2877.586869531638,1,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,3164.3524205063172,1,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,4053.6405509184615,2,1,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,2904.6531072663106,2,1,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,3419.897527467703,3,1,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,27762.52057968636,3,1,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,9443.61109880507,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,15928.48407768062,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,31313.868323776725,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,19038.629249776615,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,17709.02723278234,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,25356.95237083438,4,2,1,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,40642.79730235266,3,2,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,2611.7081920920646,3,2,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,6489.832532431802,2,1,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,41400.04467467019,2,1,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,2318.0386395761275,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,2668.8184420678394,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,5998.692778232129,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,1778.7745173970445,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,4495.749119893173,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,3827.8618943216006,0,2,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,6827.360835059906,1,2,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,2316.2044932935714,1,2,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,8402.97971806738,2,3,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,7069.9810443208025,2,3,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,10282.972028981301,2,3,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,7246.1496048855915,3,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,7406.924558577795,2,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,9050.97775192894,3,3,0,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,7269.821274166475,3,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,12935.559781082093,4,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

